year,make,model,trany,rangeCity,rangeHwy,highway08
2015,Ford,Escape FWD,Automatic (S6),0.0,0.0,30
2015,Ford,Escape AWD,Automatic (S6),0.0,0.0,29
2015,Ford,Escape AWD,Automatic (S6),0.0,0.0,28
2015,Ford,Expedition 2WD,Automatic (S6),0.0,0.0,22
2015,Ford,Expedition EL 2WD,Automatic (S6),0.0,0.0,21
2015,Ford,Expedition 4WD,Automatic (S6),0.0,0.0,20
2015,Ford,Expedition EL 4WD,Automatic (S6),0.0,0.0,20
2015,Ford,C-MAX Hybrid FWD,Automatic (variable gear ratios),0.0,0.0,36
2015,Ford,Transit Connect Wagon FWD,Automatic (S6),0.0,0.0,28
2015,Ford,Transit Connect Wagon FWD,Automatic (S6),0.0,0.0,29
2015,Ford,Transit Connect Van 2WD,Automatic (S6),0.0,0.0,28
2015,Ford,Transit Connect Wagon LWB FWD,Automatic (S6),0.0,0.0,27
2015,Ford,Transit Connect Van 2WD,Automatic (S6),0.0,0.0,29
2015,Ford,C-MAX Energi Plug-in Hybrid,Automatic (variable gear ratios),0.0,0.0,36
2015,Ford,Mustang Convertible,Automatic (S6),0.0,0.0,23
2015,Ford,Mustang Convertible,Automatic (S6),0.0,0.0,29
2015,Ford,F150 Pickup 2WD,Automatic (S6),0.0,0.0,26
2015,Ford,F150 Pickup 2WD,Automatic (S6),0.0,0.0,24
2015,Ford,F150 Pickup 2WD FFV,Automatic 6-spd,0.0,0.0,24
2015,Ford,F150 Pickup 2WD FFV,Automatic (S6),0.0,0.0,22
2015,Ford,F150 Pickup 4WD,Automatic (S6),0.0,0.0,23
2015,Ford,F150 Pickup 4WD,Automatic (S6),0.0,0.0,23
2015,Ford,F150 Pickup 4WD FFV,Automatic 6-spd,0.0,0.0,22
2015,Ford,F150 Pickup 4WD FFV,Automatic (S6),0.0,0.0,21
2015,Ford,Flex FWD,Automatic (S6),0.0,0.0,25
2015,Ford,Flex AWD,Automatic (S6),0.0,0.0,23
2015,Ford,Flex AWD,Automatic (S6),0.0,0.0,22
2015,Ford,Focus FWD,Manual 6-spd,0.0,0.0,38
2015,Ford,Focus FWD,Automatic (AM6),0.0,0.0,38
2015,Ford,Focus FWD,Automatic (S6),0.0,0.0,37
2015,Ford,Focus FWD,Manual 5-spd,0.0,0.0,35
2015,Ford,Focus FWD,Manual 6-spd,0.0,0.0,31
2015,Ford,Focus FWD FFV,Automatic (AM6),0.0,0.0,39
2015,Ford,Focus FWD FFV,Automatic (S6),0.0,0.0,37
2015,Ford,Focus FWD FFV,Manual 5-spd,0.0,0.0,35
2015,Ford,Focus SFE FWD,Manual 6-spd,0.0,0.0,41
2015,Ford,Focus Electric,Automatic (A1),79.7573,71.5259,99
2015,Ford,Edge FWD,Automatic (S6),0.0,0.0,30
2015,Ford,Edge FWD,Automatic (S6),0.0,0.0,26
2015,Ford,Edge FWD,Automatic (S6),0.0,0.0,27
2015,Ford,Edge AWD,Automatic (S6),0.0,0.0,28
2015,Ford,Edge AWD,Automatic (S6),0.0,0.0,24
2015,Ford,Edge AWD,Automatic (S6),0.0,0.0,24
2015,Ford,Edge FWD,Automatic (S6),0.0,0.0,29
2016,Ford,Fusion FWD,Automatic (S6),0.0,0.0,36
2016,Ford,Fusion FWD,Automatic (S6),0.0,0.0,36
2016,Ford,Fusion AWD,Automatic (S6),0.0,0.0,31
2016,Ford,Fusion FWD,Automatic (S6),0.0,0.0,33
2016,Ford,Fusion FWD,Automatic (S6),0.0,0.0,33
2016,Ford,Fusion Hybrid FWD,Automatic (variable gear ratios),0.0,0.0,39
2016,Ford,Fusion Energi Plug-in Hybrid,Automatic (variable gear ratios),0.0,0.0,36
2016,Ford,Explorer 2WD FFV,Automatic (S6),0.0,0.0,24
2016,Ford,Explorer FWD,Automatic (S6),0.0,0.0,24
2016,Ford,Explorer FWD,Automatic (S6),0.0,0.0,27
2016,Ford,Explorer AWD FFV,Automatic (S6),0.0,0.0,23
2016,Ford,Explorer AWD,Automatic (S6),0.0,0.0,23
2016,Ford,Explorer AWD,Automatic (S6),0.0,0.0,22
2016,Ford,Explorer AWD,Automatic (S6),0.0,0.0,26
2016,Ford,Escape FWD,Automatic (S6),0.0,0.0,31
2016,Ford,Escape FWD,Automatic (S6),0.0,0.0,29
2016,Ford,Escape FWD,Automatic (S6),0.0,0.0,30
2016,Ford,Escape AWD,Automatic (S6),0.0,0.0,29
2016,Ford,Escape AWD,Automatic (S6),0.0,0.0,28
2016,Ford,Expedition EL 2WD,Automatic (S6),0.0,0.0,21
2016,Ford,Expedition 2WD,Automatic (S6),0.0,0.0,22
2016,Ford,Expedition EL 4WD,Automatic (S6),0.0,0.0,20
2016,Ford,Expedition 4WD,Automatic (S6),0.0,0.0,20
2016,Ford,Fiesta FWD,Automatic (AM-S6),0.0,0.0,36
2016,Ford,Fiesta FWD,Manual 5-spd,0.0,0.0,35
2016,Ford,Fiesta SFE FWD,Manual 5-spd,0.0,0.0,41
2016,Ford,Fiesta ST FWD,Manual 6-spd,0.0,0.0,32
2016,Ford,Transit Connect Van 2WD,Automatic (S6),0.0,0.0,29
2016,Ford,Transit Connect Wagon FWD,Automatic (S6),0.0,0.0,29
2016,Ford,Transit Connect Van 2WD,Automatic (S6),0.0,0.0,27
2016,Ford,Transit Connect Wagon LWB FWD,Automatic (S6),0.0,0.0,27
2016,Ford,Transit Connect Wagon FWD,Automatic (S6),0.0,0.0,27
2016,Ford,Transit Connect Van FFV,Automatic (S6),0.0,0.0,27
2016,Ford,Transit Connect Wagon LWB FFV,Automatic (S6),0.0,0.0,27
2016,Ford,Transit Connect Wagon FFV,Automatic (S6),0.0,0.0,27
2016,Ford,Mustang,Manual 6-spd,0.0,0.0,31
2016,Ford,Mustang,Automatic (S6),0.0,0.0,31
2016,Ford,Mustang Convertible,Automatic (S6),0.0,0.0,29
2016,Ford,Mustang,Manual 6-spd,0.0,0.0,28
2016,Ford,Mustang,Automatic (S6),0.0,0.0,27
2016,Ford,Mustang,Automatic (S6),0.0,0.0,25
2016,Ford,Mustang Convertible,Automatic (S6),0.0,0.0,23
2016,Ford,Mustang,Manual 6-spd,0.0,0.0,25
2016,Ford,Shelby GT350 Mustang,Manual 6-spd,0.0,0.0,21
2016,Ford,Transit T150 Wagon FFV,Automatic (S6),0.0,0.0,18
2016,Ford,Transit T150 Wagon,Automatic (S6),0.0,0.0,19
2016,Ford,C-MAX Hybrid FWD,Automatic (variable gear ratios),0.0,0.0,36
2016,Ford,C-MAX Energi Plug-in Hybrid,Automatic (variable gear ratios),0.0,0.0,36
2016,Ford,Focus Electric,Automatic (A1),79.7573,71.5259,99
2016,Ford,Focus FWD,Manual 6-spd,0.0,0.0,41
2016,Ford,Focus FWD FFV,Automatic (AM6),0.0,0.0,39
2016,Ford,Focus FWD FFV,Automatic (AM-S6),0.0,0.0,37
2016,Ford,Focus FWD FFV,Manual 5-spd,0.0,0.0,36
2016,Ford,Focus FWD,Automatic (AM6),0.0,0.0,39
2016,Ford,Focus FWD,Automatic (AM-S6),0.0,0.0,37
2016,Ford,Focus FWD,Manual 5-spd,0.0,0.0,36
2016,Ford,Focus FWD,Automatic (S6),0.0,0.0,39
2016,Ford,Focus ST FWD,Manual 6-spd,0.0,0.0,30
2016,Ford,F150 Pickup 2WD,Automatic (S6),0.0,0.0,25
2016,Ford,F150 Pickup 2WD,Automatic (S6),0.0,0.0,24
2016,Ford,F150 Pickup 2WD FFV,Automatic 6-spd,0.0,0.0,24
2016,Ford,F150 Pickup 2WD FFV,Automatic (S6),0.0,0.0,22
2016,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS PAYLOAD PACKAGE,Automatic (S6),0.0,0.0,20
2016,Ford,F150 2.7L 2WD GVWR>6649 LBS PAYLOAD PACKAGE,Automatic (S6),0.0,0.0,24
2016,Ford,F150 3.5L 2WD GVWR>7599 LBS PAYLOAD PACKAGE,Automatic (S6),0.0,0.0,22
2016,Ford,F150 Pickup 4WD,Automatic (S6),0.0,0.0,23
2016,Ford,F150 Pickup 4WD,Automatic (S6),0.0,0.0,22
2016,Ford,F150 Pickup 4WD FFV,Automatic 6-spd,0.0,0.0,22
2016,Ford,F150 Pickup 4WD FFV,Automatic (S6),0.0,0.0,21
2016,Ford,F150 2.7L 4WD GVWR>6799 LBS PAYLOAD PACKAGE,Automatic (S6),0.0,0.0,22
2016,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS PAYLOAD PACKAGE,Automatic (S6),0.0,0.0,19
2016,Ford,F150 3.5L 4WD GVWR>7599 LBS PAYLOAD PACKAGE,Automatic (S6),0.0,0.0,20
2016,Ford,Taurus FWD,Automatic (S6),0.0,0.0,29
2016,Ford,Taurus FWD FFV,Automatic (S6),0.0,0.0,27
2016,Ford,Taurus FWD,Automatic (S6),0.0,0.0,27
2016,Ford,Taurus AWD,Automatic (S6),0.0,0.0,24
2016,Ford,Taurus AWD,Automatic (S6),0.0,0.0,24
2016,Ford,Taurus AWD FFV,Automatic (S6),0.0,0.0,24
2016,Ford,Edge FWD,Automatic (S6),0.0,0.0,30
2016,Ford,Edge FWD,Automatic (S6),0.0,0.0,29
2016,Ford,Edge FWD,Automatic (S6),0.0,0.0,26
2016,Ford,Edge AWD,Automatic (S6),0.0,0.0,24
2016,Ford,Edge AWD,Automatic (S6),0.0,0.0,28
2016,Ford,Edge AWD,Automatic (S6),0.0,0.0,24
2016,Ford,Flex FWD,Automatic (S6),0.0,0.0,23
2016,Ford,Flex AWD,Automatic (S6),0.0,0.0,22
2016,Ford,Flex AWD,Automatic (S6),0.0,0.0,21
2016,Ford,Focus RS AWD,Manual 6-spd,0.0,0.0,25
2017,Ford,Escape FWD,Automatic (S6),0.0,0.0,29
2017,Ford,Escape FWD,Automatic (S6),0.0,0.0,30
2017,Ford,Escape FWD,Automatic (S6),0.0,0.0,29
2017,Ford,Escape FWD FFV,Automatic (S6),0.0,0.0,29
2017,Ford,Escape AWD,Automatic (S6),0.0,0.0,27
2017,Ford,Escape AWD,Automatic (S6),0.0,0.0,28
2017,Ford,Fusion AWD,Automatic (S6),0.0,0.0,29
2017,Ford,Fusion FWD,Automatic (S6),0.0,0.0,34
2017,Ford,Fusion Hybrid FWD,Automatic (variable gear ratios),0.0,0.0,41
2017,Ford,Fusion FWD,Automatic (S6),0.0,0.0,31
2017,Ford,Fusion FWD,Automatic 6-spd,0.0,0.0,32
2017,Ford,Fusion Energi Plug-in Hybrid,Automatic (variable gear ratios),0.0,0.0,41
2017,Ford,Expedition 2WD,Automatic (S6),0.0,0.0,21
2017,Ford,Expedition EL 2WD,Automatic (S6),0.0,0.0,20
2017,Ford,Expedition 4WD,Automatic (S6),0.0,0.0,20
2017,Ford,Expedition EL 4WD,Automatic (S6),0.0,0.0,19
2017,Ford,Shelby GT350 Mustang,Manual 6-spd,0.0,0.0,21
2017,Ford,Mustang,Manual 6-spd,0.0,0.0,30
2017,Ford,Mustang,Automatic (S6),0.0,0.0,30
2017,Ford,Mustang Convertible,Automatic (S6),0.0,0.0,28
2017,Ford,Mustang,Automatic (S6),0.0,0.0,27
2017,Ford,Mustang,Manual 6-spd,0.0,0.0,27
2017,Ford,Mustang,Manual 6-spd,0.0,0.0,25
2017,Ford,Mustang Convertible,Automatic (S6),0.0,0.0,23
2017,Ford,Mustang,Automatic (S6),0.0,0.0,24
2017,Ford,Mustang Performance Package,Manual 6-spd,0.0,0.0,28
2017,Ford,Mustang Performance Package,Automatic (S6),0.0,0.0,28
2017,Ford,Mustang Performance Package,Manual 6-spd,0.0,0.0,23
2017,Ford,Mustang Convertible,Manual 6-spd,0.0,0.0,27
2017,Ford,Mustang Convertible,Manual 6-spd,0.0,0.0,23
2017,Ford,Explorer FWD,Automatic (S6),0.0,0.0,27
2017,Ford,Explorer FWD,Automatic (S6),0.0,0.0,24
2017,Ford,Explorer 2WD FFV,Automatic (S6),0.0,0.0,24
2017,Ford,Explorer AWD,Automatic (S6),0.0,0.0,25
2017,Ford,Explorer AWD,Automatic (S6),0.0,0.0,23
2017,Ford,Explorer AWD FFV,Automatic (S6),0.0,0.0,23
2017,Ford,Explorer AWD,Automatic (S6),0.0,0.0,22
2017,Ford,Fusion AWD,Automatic (S6),0.0,0.0,26
2017,Ford,Transit Connect Van FFV,Automatic (S6),0.0,0.0,27
2017,Ford,Transit Connect Wagon LWB FFV,Automatic (S6),0.0,0.0,27
2017,Ford,Transit Connect Wagon FWD,Automatic (S6),0.0,0.0,27
2017,Ford,Transit Connect Wagon FFV,Automatic (S6),0.0,0.0,27
2017,Ford,Transit T150 Wagon,Automatic (S6),0.0,0.0,19
2017,Ford,Transit T150 Wagon FFV,Automatic (S6),0.0,0.0,18
2017,Ford,Transit Connect Van 2WD,Automatic (S6),0.0,0.0,27
2017,Ford,Transit Connect Wagon LWB FWD,Automatic (S6),0.0,0.0,27
2017,Ford,F150 4WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,22
2017,Ford,Focus RS AWD,Manual 6-spd,0.0,0.0,25
2017,Ford,F150 Pickup 2WD FFV,Automatic (S6),0.0,0.0,22
2017,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,Automatic (S6),0.0,0.0,20
2017,Ford,F150 2.7L 2WD GVWR>6649 LBS,Automatic (S6),0.0,0.0,24
2017,Ford,F150 Pickup 2WD,Automatic (S6),0.0,0.0,26
2017,Ford,F150 Pickup 2WD FFV,Automatic 6-spd,0.0,0.0,24
2017,Ford,F150 Pickup 2WD,Automatic (S10),0.0,0.0,25
2017,Ford,F150 3.5L 2WD GVWR>7599 LBS,Automatic (S10),0.0,0.0,22
2017,Ford,F150 2WD BASE PAYLOAD LT TIRE,Automatic (S6),0.0,0.0,24
2017,Ford,F150 2WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,23
2017,Ford,F150 Pickup 4WD FFV,Automatic (S6),0.0,0.0,21
2017,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,Automatic (S6),0.0,0.0,19
2017,Ford,F150 2.7L 4WD GVWR>6799 LBS,Automatic (S6),0.0,0.0,22
2017,Ford,F150 Pickup 4WD,Automatic (S6),0.0,0.0,23
2017,Ford,F150 Pickup 4WD FFV,Automatic 6-spd,0.0,0.0,23
2017,Ford,F150 RAPTOR 4WD,Automatic (S10),0.0,0.0,18
2017,Ford,F150 4WD BASE PAYLOAD LT TIRE,Automatic (S6),0.0,0.0,21
2017,Ford,F150 Pickup 4WD,Automatic (S10),0.0,0.0,23
2017,Ford,F150 3.5L 4WD GVWR>7599 LBS,Automatic (S10),0.0,0.0,21
2017,Ford,F150 4WD FFV BASE PAYLOAD LT TIRE,Automatic (S6),0.0,0.0,20
2017,Ford,Edge FWD,Automatic (S6),0.0,0.0,29
2017,Ford,Edge FWD,Automatic (S6),0.0,0.0,29
2017,Ford,Edge FWD,Automatic (S6),0.0,0.0,26
2017,Ford,Edge AWD,Automatic (S6),0.0,0.0,27
2017,Ford,Edge AWD,Automatic (S6),0.0,0.0,24
2017,Ford,Edge AWD,Automatic (S6),0.0,0.0,24
2017,Ford,Flex FWD,Automatic (S6),0.0,0.0,23
2017,Ford,Flex AWD,Automatic (S6),0.0,0.0,22
2017,Ford,Flex AWD,Automatic (S6),0.0,0.0,21
2017,Ford,Fiesta FWD,Automatic (AM-S6),0.0,0.0,37
2017,Ford,Fiesta FWD,Manual 5-spd,0.0,0.0,35
2017,Ford,Fiesta SFE FWD,Manual 5-spd,0.0,0.0,41
2017,Ford,Fiesta ST FWD,Manual 6-spd,0.0,0.0,33
2017,Ford,Focus FWD,Automatic (S6),0.0,0.0,38
2017,Ford,Focus FWD,Manual 6-spd,0.0,0.0,40
2017,Ford,Focus FWD,Automatic (AM6),0.0,0.0,38
2017,Ford,Focus FWD,Automatic (AM-S6),0.0,0.0,36
2017,Ford,Focus FWD,Manual 5-spd,0.0,0.0,34
2017,Ford,Focus FWD FFV,Automatic (AM6),0.0,0.0,38
2017,Ford,Focus FWD FFV,Automatic (AM-S6),0.0,0.0,36
2017,Ford,Focus FWD FFV,Manual 5-spd,0.0,0.0,34
2017,Ford,Focus ST FWD,Manual 6-spd,0.0,0.0,30
2017,Ford,Taurus FWD,Automatic (S6),0.0,0.0,29
2017,Ford,Taurus AWD FFV,Automatic (S6),0.0,0.0,24
2017,Ford,Taurus FWD FFV,Automatic (S6),0.0,0.0,27
2017,Ford,Taurus AWD,Automatic (S6),0.0,0.0,24
2017,Ford,Taurus FWD,Automatic (S6),0.0,0.0,27
2017,Ford,Taurus AWD,Automatic (S6),0.0,0.0,24
2017,Ford,C-MAX Hybrid FWD,Automatic (variable gear ratios),0.0,0.0,38
2017,Ford,Focus Electric,Automatic (A1),125.8,101.7,96
2017,Ford,C-MAX Energi Plug-In Hybrid,Automatic (variable gear ratios),0.0,0.0,38
2017,Ford,GT,Automatic (AM7),0.0,0.0,18
2018,Ford,Transit Connect Van FFV,Automatic (S6),0.0,0.0,27
2018,Ford,Transit Connect Wagon LWB FFV,Automatic (S6),0.0,0.0,27
2018,Ford,Transit Connect Wagon FFV,Automatic (S6),0.0,0.0,27
2018,Ford,Transit Connect Van 2WD,Automatic (S6),0.0,0.0,27
2018,Ford,Transit Connect Wagon LWB FWD,Automatic (S6),0.0,0.0,27
2018,Ford,Transit Connect Wagon FWD,Automatic (S6),0.0,0.0,27
2018,Ford,Flex FWD,Automatic (S6),0.0,0.0,23
2018,Ford,Flex AWD,Automatic (S6),0.0,0.0,22
2018,Ford,Flex AWD,Automatic (S6),0.0,0.0,21
2018,Ford,F150 Pickup 2WD,Automatic (S10),0.0,0.0,25
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,22
2018,Ford,F150 3.5L 2WD GVWR>7599 LBS,Automatic (S10),0.0,0.0,21
2018,Ford,F150 Pickup 2WD,Automatic (S10),0.0,0.0,26
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,25
2018,Ford,F150 2.7L 2WD GVWR>6649 LBS,Automatic (S10),0.0,0.0,25
2018,Ford,F150 Pickup 2WD,Automatic (S6),0.0,0.0,25
2018,Ford,F150 Pickup 2WD,Automatic (S10),0.0,0.0,23
2018,Ford,F150 5.0L 2WD GVWR>7599 LBS,Automatic (S10),0.0,0.0,20
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,21
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,Automatic (S6),0.0,0.0,24
2018,Ford,F150 RAPTOR 4WD,Automatic (S10),0.0,0.0,18
2018,Ford,F150 Pickup 4WD,Automatic (S10),0.0,0.0,23
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,22
2018,Ford,F150 3.5L 4WD GVWR>7599 LBS,Automatic (S10),0.0,0.0,21
2018,Ford,F150 Pickup 4WD,Automatic (S10),0.0,0.0,24
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,23
2018,Ford,F150 2.7L 4WD GVWR>6799 LBS,Automatic (S10),0.0,0.0,24
2018,Ford,F150 Pickup 4WD,Automatic (S6),0.0,0.0,23
2018,Ford,F150 5.0L 4WD GVWR>7599 LBS,Automatic (S10),0.0,0.0,19
2018,Ford,F150 Pickup 4WD,Automatic (S10),0.0,0.0,22
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,20
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,Automatic (S6),0.0,0.0,22
2018,Ford,Fusion FWD,Automatic (S6),0.0,0.0,34
2018,Ford,Fusion FWD,Automatic 6-spd,0.0,0.0,32
2018,Ford,Fusion FWD,Automatic (S6),0.0,0.0,31
2018,Ford,Fusion AWD,Automatic (S6),0.0,0.0,29
2018,Ford,Fusion Hybrid FWD,Automatic (variable gear ratios),0.0,0.0,41
2018,Ford,Fusion AWD,Automatic (S6),0.0,0.0,26
2018,Ford,Focus RS AWD,Manual 6-spd,0.0,0.0,26
2018,Ford,Fusion Energi Plug-in Hybrid,Automatic (variable gear ratios),0.0,0.0,41
2018,Ford,F150 2WD FFV BASE PAYLOAD LT TIRE,Automatic (S6),0.0,0.0,24
2018,Ford,F150 Pickup 2WD FFV,Automatic (S6),0.0,0.0,25
2018,Ford,F150 Pickup 4WD FFV,Automatic (S6),0.0,0.0,23
2018,Ford,F150 4WD FFV BASE PAYLOAD LT TIRE,Automatic (S6),0.0,0.0,22
2018,Ford,Transit T150 Wagon,Automatic (S6),0.0,0.0,18
2018,Ford,Transit T150 Wagon FFV,Automatic (S6),0.0,0.0,18
2018,Ford,Transit T150 Wagon,Automatic (S6),0.0,0.0,18
2018,Ford,Escape FWD,Automatic (S6),0.0,0.0,30
2018,Ford,Escape FWD,Automatic (S6),0.0,0.0,28
2018,Ford,Escape FWD FFV,Automatic (S6),0.0,0.0,29
2018,Ford,Escape FWD,Automatic (S6),0.0,0.0,29
2018,Ford,Escape AWD,Automatic (S6),0.0,0.0,28
2018,Ford,Escape AWD,Automatic (S6),0.0,0.0,27
2018,Ford,Edge FWD,Automatic (S6),0.0,0.0,29
2018,Ford,Edge FWD,Automatic (S6),0.0,0.0,26
2018,Ford,Edge FWD,Automatic (S6),0.0,0.0,29
2018,Ford,Edge AWD,Automatic (S6),0.0,0.0,27
2018,Ford,Edge AWD,Automatic (S6),0.0,0.0,23
2018,Ford,Edge AWD,Automatic (S6),0.0,0.0,24
2018,Ford,F150 Pickup 2WD FFV,Automatic (S10),0.0,0.0,23
2018,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,Automatic (S10),0.0,0.0,20
2018,Ford,F150 2WD FFV BASE PAYLOAD LT,Automatic (S10),0.0,0.0,21
2018,Ford,F150 Pickup 4WD FFV,Automatic (S10),0.0,0.0,22
2018,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,Automatic (S10),0.0,0.0,19
2018,Ford,F150 4WD FFV BASE PAYLOAD LT,Automatic (S10),0.0,0.0,20
2018,Ford,Focus FWD,Automatic (AM6),0.0,0.0,38
2018,Ford,Focus FWD,Automatic (AM-S6),0.0,0.0,34
2018,Ford,Focus FWD,Manual 5-spd,0.0,0.0,34
2018,Ford,Focus FWD,Automatic (S6),0.0,0.0,38
2018,Ford,Focus FWD,Manual 6-spd,0.0,0.0,40
2018,Ford,Focus ST FWD,Manual 6-spd,0.0,0.0,30
2018,Ford,C-MAX Hybrid FWD,Automatic (variable gear ratios),0.0,0.0,38
2018,Ford,EcoSport FWD,Automatic (S6),0.0,0.0,29
2018,Ford,EcoSport AWD,Automatic (S6),0.0,0.0,29
2018,Ford,Expedition 2WD,Automatic (S10),0.0,0.0,24
2018,Ford,Expedition MAX 2WD,Automatic (S10),0.0,0.0,23
2018,Ford,Expedition 4WD,Automatic (S10),0.0,0.0,22
2018,Ford,Expedition MAX 4WD,Automatic (S10),0.0,0.0,21
2018,Ford,Focus Electric,Automatic (A1),125.8,101.7,96
2018,Ford,Mustang,Manual 6-spd,0.0,0.0,31
2018,Ford,Mustang Performance Package,Manual 6-spd,0.0,0.0,28
2018,Ford,Mustang Convertible,Manual 6-spd,0.0,0.0,28
2018,Ford,Mustang,Manual 6-spd,0.0,0.0,25
2018,Ford,Shelby GT350 Mustang,Manual 6-spd,0.0,0.0,21
2018,Ford,Mustang Convertible,Automatic (S10),0.0,0.0,29
2018,Ford,Mustang,Automatic (S10),0.0,0.0,32
2018,Ford,Mustang Performance Package,Automatic (S10),0.0,0.0,29
2018,Ford,Mustang,Automatic (S10),0.0,0.0,25
2018,Ford,Mustang Convertible,Automatic (S10),0.0,0.0,24
2018,Ford,Taurus AWD,Automatic (S6),0.0,0.0,24
2018,Ford,Taurus AWD,Automatic (S6),0.0,0.0,24
2018,Ford,Taurus FWD,Automatic (S6),0.0,0.0,27
2018,Ford,Taurus AWD FFV,Automatic (S6),0.0,0.0,24
2018,Ford,Taurus FWD FFV,Automatic (S6),0.0,0.0,27
2018,Ford,Explorer 2WD FFV,Automatic (S6),0.0,0.0,24
2018,Ford,Explorer FWD,Automatic (S6),0.0,0.0,27
2018,Ford,Explorer FWD,Automatic (S6),0.0,0.0,24
2018,Ford,Explorer AWD FFV,Automatic (S6),0.0,0.0,22
2018,Ford,Explorer AWD,Automatic (S6),0.0,0.0,25
2018,Ford,Explorer AWD,Automatic (S6),0.0,0.0,22
2018,Ford,Explorer AWD,Automatic (S6),0.0,0.0,22
2018,Ford,GT,Automatic (AM7),0.0,0.0,18
2018,Ford,Fiesta FWD,Automatic (AM-S6),0.0,0.0,37
2018,Ford,Fiesta FWD,Manual 5-spd,0.0,0.0,35
2018,Ford,Fiesta ST FWD,Manual 6-spd,0.0,0.0,33
2018,Ford,F150 Pickup 2WD,Automatic (S10),0.0,0.0,30
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,28
2018,Ford,F150 Pickup 4WD,Automatic (S10),0.0,0.0,25
2018,Ford,F150 Pickup 4WD XL/XLT,Automatic (S10),0.0,0.0,28
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,Automatic (S10),0.0,0.0,25
2019,Ford,Flex FWD,Automatic (S6),0.0,0.0,23
2019,Ford,Flex AWD,Automatic (S6),0.0,0.0,22
2019,Ford,Flex AWD,Automatic (S6),0.0,0.0,21
2019,Ford,Mustang,Manual 6-spd,0.0,0.0,31
2019,Ford,Mustang,Manual 6-spd,0.0,0.0,24
2019,Ford,Mustang Convertible,Manual 6-spd,0.0,0.0,28
2019,Ford,Mustang Convertible,Automatic (S10),0.0,0.0,24
2019,Ford,Mustang,Automatic (S10),0.0,0.0,32
2019,Ford,Mustang,Automatic (S10),0.0,0.0,25
2019,Ford,Mustang Convertible,Automatic (S10),0.0,0.0,28
2019,Ford,Mustang Bullitt,Manual 6-spd,0.0,0.0,24
2019,Ford,Mustang Performance Package,Manual 6-spd,0.0,0.0,27
2019,Ford,Mustang Performance Package,Automatic (S10),0.0,0.0,28
2019,Ford,Transit Connect Wagon LWB FWD,Automatic (S6),0.0,0.0,26
2019,Ford,Transit Connect Van 2WD,Automatic (S6),0.0,0.0,27
2019,Ford,Transit Connect Van FFV,Automatic (S8),0.0,0.0,27
2019,Ford,Transit Connect Van 2WD,Automatic (S8),0.0,0.0,27
2019,Ford,Transit Connect Wagon LWB FWD,Automatic (S8),0.0,0.0,29
2019,Ford,Transit Connect Wagon LWB FFV,Automatic (S8),0.0,0.0,29
2019,Ford,Fusion FWD,Automatic 6-spd,0.0,0.0,31
2019,Ford,Fusion FWD,Automatic (S6),0.0,0.0,34
2019,Ford,Fusion AWD,Automatic (S6),0.0,0.0,29
2019,Ford,Fusion AWD,Automatic (S6),0.0,0.0,26
2019,Ford,Fusion Hybrid FWD,Automatic (variable gear ratios),0.0,0.0,41
2019,Ford,Fusion Hybrid Taxi,Automatic (variable gear ratios),0.0,0.0,40
2019,Ford,Fusion FWD,Automatic (S6),0.0,0.0,31
2019,Ford,Taurus AWD,Automatic (S6),0.0,0.0,24
2019,Ford,Taurus AWD,Automatic (S6),0.0,0.0,24
2019,Ford,Taurus FWD,Automatic (S6),0.0,0.0,26
2019,Ford,Taurus AWD FFV,Automatic (S6),0.0,0.0,24
2019,Ford,Taurus FWD FFV,Automatic (S6),0.0,0.0,26
2019,Ford,Transit T150 Wagon,Automatic (S6),0.0,0.0,19
2019,Ford,Transit T150 Wagon FFV,Automatic (S6),0.0,0.0,18
2019,Ford,Transit T150 Wagon,Automatic (S6),0.0,0.0,18
2019,Ford,Explorer FWD,Automatic (S6),0.0,0.0,27
2019,Ford,Explorer FWD,Automatic (S6),0.0,0.0,24
2019,Ford,Explorer 2WD FFV,Automatic (S6),0.0,0.0,24
