Model_Year,Model,Manufacturer,ManufacturerID,VehicleID,Category,Fuel,FuelID,Transmission_Type,Engine_Description
2022,Aviator AWD PHEV,Lincoln,227,12903,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
74 kW electric motor"
2022,Bolt EUV,Chevrolet,215,12778,Sedan/Wagon,Electric,41,,"150 kW electric motor
189 Ah battery"
2022,Bolt EV,Chevrolet,215,12777,Sedan/Wagon,Electric,41,,"150 kW electric motor
189 Ah battery"
2022,C40 Recharge Twin,Volvo,395,13022,SUV,Electric,41,Auto,"150 kW electric motors (X2)
196 Ah battery"
2022,CLS 450 4MATIC,Mercedes-Benz,239,12933,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,CR-V AWD,Honda,209,12886,SUV,Hybrid Electric,45,Auto,2.0L I4
2022,Camry Hybrid LE,Toyota,221,12877,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2022,Camry Hybrid SE/XLE/XSE,Toyota,221,12878,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2022,Cayenne Turbo S/Coupe e-Hybrid ,Porsche,391,12890,SUV,Plug-in Hybrid Electric,57,Auto,"4.0L V8
99 kW electric motor"
2022,Cayenne/Coupe/Platinum e-Hybrid,Porsche,391,12891,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
99 kW electric motor"
2022,Cooper SE Countryman ALL4,Mini,425,12837,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3
65 kW electric motor"
2022,Cooper SE Hardtop 2 door,Mini,425,12779,Sedan/Wagon,Electric,41,Auto,"135 kW electric motor
93 Ah battery"
2022,Corolla Hybrid,Toyota,221,12827,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2022,Corsair AWD PHEV,Lincoln,227,13040,SUV,Plug-in Hybrid Electric,57,Auto,"2.5L I4
50 kW and 96 kW electric motors"
2022,Defender 110 MHEV,Land Rover,387,12823,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,Defender 90 MHEV,Land Rover,387,12822,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,Discovery MHEV,Land Rover,387,12824,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,E 450 (Convertible),Mercedes-Benz,239,12943,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,E 450 (Coupe),Mercedes-Benz,239,12942,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,E 450 4MATIC,Mercedes-Benz,239,12934,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,E 450 4MATIC (Convertible),Mercedes-Benz,239,12945,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,E 450 4MATIC (Coupe),Mercedes-Benz,239,12944,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,E 450 4MATIC All-Terrain (wagon),Mercedes-Benz,239,12935,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,E-PACE MHEV,Jaguar,385,12843,SUV,Hybrid Electric,45,Auto,2.0L I4
2022,EQS 580 4MATIC,Mercedes-Benz,239,12959,Sedan/Wagon,Electric,41,Auto,"135 kW and 255 kW electric motors
282 Ah battery"
2022,EQS450+,Mercedes-Benz,239,12958,Sedan/Wagon,Electric,41,Auto,"245 kW electric motor
282 Ah battery"
2022,ES 300h,Lexus,243,12902,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2022,EV6 AWD (Long Range) ,Kia,361,13008,Sedan/Wagon,Electric,41,Auto,"74 kW and 165 kW electric motors
111 Ah battery"
2022,EV6 RWD,Kia,361,13006,Sedan/Wagon,Electric,41,Auto,"125 kW electric motor
111 Ah battery"
2022,EV6 RWD (Long Range) ,Kia,361,13007,Sedan/Wagon,Electric,41,Auto,"168 kW electric motor
111 Ah battery"
2022,Elantra Hybrid,Hyundai,351,12808,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2022,Elantra Hybrid Blue,Hyundai,351,12809,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2022,Escape AWD HEV,Ford,219,12982,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2022,Escape FWD HEV,Ford,219,12981,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2022,Escape FWD PHEV,Ford,219,13037,SUV,Plug-in Hybrid Electric,57,Auto,"2.5L I4
96 kW electric motor"
2022,Explorer HEV AWD,Ford,219,12980,SUV,Hybrid Electric,45,Auto,3.3L V6
2022,Explorer HEV RWD,Ford,219,12978,SUV,Hybrid Electric,45,Auto,3.3L V6
2022,Explorer Platinum HEV ,Ford,219,12979,SUV,Hybrid Electric,45,Auto,3.3L V6
2022,Explorer Platinum HEV ,Ford,219,13024,SUV,Hybrid Electric,45,Auto,3.3L V6
2022,F-PACE P340 MHEV,Jaguar,385,13027,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,F-PACE P400 MHEV,Jaguar,385,13045,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,F150 Pickup 2WD HEV,Ford,219,13025,Pickup,Hybrid Electric,45,Auto,3.5L V6
2022,F150 Pickup 4WD HEV,Ford,219,13026,Pickup,Hybrid Electric,45,Auto,3.5L V6
2022,GLE 450 4MATIC,Mercedes-Benz,239,12937,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,GLS 450 4MATIC,Mercedes-Benz,239,12936,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,Grand Cherokee 4xe,Jeep,275,13073,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
50 kW electric motor"
2022,Highlander Hybrid,Toyota,221,12940,SUV,Hybrid Electric,45,Auto,2.5L I4
2022,Highlander Hybrid AWD,Toyota,221,12939,SUV,Hybrid Electric,45,Auto,2.5L I4
2022,Highlander Hybrid AWD LTD/PLAT,Toyota,221,12938,SUV,Hybrid Electric,45,Auto,2.5L I4
2022,Insight,Honda,209,12806,Sedan/Wagon,Hybrid Electric,45,Auto,1.5L I4
2022,Insight Touring,Honda,209,12807,Sedan/Wagon,Hybrid Electric,45,Auto,1.5L I4
2022,Ioniq,Hyundai,351,12810,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2022,Ioniq 5 AWD (Long Range),Hyundai,351,13005,SUV,Electric,41,Auto,"74 kW and 165 kW electric motors
111 Ah battery"
2022,Ioniq 5 RWD,Hyundai,351,13003,SUV,Electric,41,Auto,"125 kW electric motor
111 Ah battery"
2022,Ioniq 5 RWD (Long Range),Hyundai,351,13004,SUV,Electric,41,Auto,"168 kW electric motor
111 Ah battery"
2022,Ioniq Blue,Hyundai,351,12811,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2022,Ioniq Plug-in Hybrid,Hyundai,351,12833,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.6L I4
45 kW electric motor"
2022,Kona Electric,Hyundai,351,12879,SUV,Electric,41,Auto,"150 kW electric motor
180 Ah battery"
2022,LC 500h,Lexus,243,12946,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2022,LS 500h AWD,Lexus,243,12983,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2022,Leaf (40 kWh battery pack),Nissan,217,12881,Sedan/Wagon,Electric,41,Auto,"110 kW electric motor
115 Ah battery"
2022,Leaf (62 kWh battery pack),Nissan,217,12882,Sedan/Wagon,Electric,41,Auto,"160 kW electric motor
176 Ah battery"
2022,Leaf SV/SL (62 kWh battery pack),Nissan,217,12883,Sedan/Wagon,Electric,41,Auto,"160 kW electric motor
176 Ah battery"
2022,M340i Sedan,BMW,211,12855,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,M340i xDrive Sedan,BMW,211,12856,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,M440i Convertible,BMW,211,12804,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,M440i Coupe,BMW,211,12802,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,M440i xDrive Convertible,BMW,211,12857,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,M440i xDrive Coupe,BMW,211,12858,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,M440i xDrive Gran Coupe,BMW,211,12803,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,MX-30,Mazda,229,12957,Sedan/Wagon,Electric,41,,"81 kW electric motor
100 Ah battery"
2022,Maverick Pickup HEV,Ford,219,13066,Pickup,Hybrid Electric,45,Auto,2.5L I4
2022,Model 3 (Long Range) AWD,Tesla,237,13014,Sedan/Wagon,Electric,41,Auto,"98 kW and 195 kW electric motors 
235 Ah battery"
2022,Model 3 Performance AWD,Tesla,237,13015,Sedan/Wagon,Electric,41,Auto,"131kW and 190 kW electric motors 
235 Ah battery"
2022,Model 3 RWD,Tesla,237,13013,Sedan/Wagon,Electric,41,Auto,"192 kW electric motor 
174 Ah battery"
2022,Model S ,Tesla,237,13010,Sedan/Wagon,Electric,41,Auto,"247 kW dual electric motors
256 Ah battery"
2022,"Model S Plaid (19"" Wheels)",Tesla,237,13012,Sedan/Wagon,Electric,41,Auto,"250 kW electric motors (X3)
256 Ah battery"
2022,"Model S Plaid (21"" Wheels)",Tesla,237,13011,Sedan/Wagon,Electric,41,Auto,"250 kW electric motors (X3)
256 Ah battery"
2022,Model X AWD,Tesla,237,13019,SUV,Electric,41,Auto,"243 and 248 kW electric motors
256 Ah battery"
2022,"Model X Plaid (20"" Wheels)",Tesla,237,13020,SUV,Electric,41,Auto,"230kW electric motors (X3)
256 Ah battery"
2022,"Model X Plaid (22"" Wheels)",Tesla,237,13021,SUV,Electric,41,Auto,"230kW electric motors (X3)
256 Ah battery"
2022,Model Y (Long Range) AWD,Tesla,237,13017,SUV,Electric,41,Auto,"91 and 200 kW electric motors
235 Ah battery"
2022,Model Y Performance AWD,Tesla,237,13016,SUV,Electric,41,Auto,"133 and 179 kW electric motors
235 Ah battery"
2022,Model Y RWD,Tesla,237,13018,SUV,Electric,41,Auto,"209 kW electric motor
158 Ah battery"
2022,Mustang Mach-E AWD,Ford,219,13059,SUV,Electric,41,Auto,"198 kW electric motors (x2)
216 Ah battery"
2022,Mustang Mach-E AWD California Route 1,Ford,219,13056,SUV,Electric,41,Auto,"258 kW electric motors (x2)
288 Ah battery"
2022,Mustang Mach-E AWD Extended,Ford,219,13060,SUV,Electric,41,Auto,"258 kW electric motors (x2)
288 Ah battery"
2022,Mustang Mach-E GT AWD,Ford,219,13057,SUV,Electric,41,Auto,"179  kW electric motors (X2)
288 Ah battery"
2022,Mustang Mach-E GT Performance,Ford,219,13058,SUV,Electric,41,Auto,"179  kW electric motor
288 Ah battery"
2022,Mustang Mach-E RWD,Ford,219,13053,SUV,Electric,41,Auto,"198 kW electric motor
216 kWh battery"
2022,Mustang Mach-E RWD California Route 1,Ford,219,13055,SUV,Electric,41,Auto,"216 kW electric motor
288 Ah battery"
2022,Mustang Mach-E RWD Extended,Ford,219,13054,SUV,Electric,41,Auto,"216 kW electric motor
288 Ah battery"
2022,NSX,Acura,365,13044,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2022,NX 350h AWD,Lexus,243,12931,SUV,Hybrid Electric,45,Auto,2.5L I4
2022,NX 450+ AWD,Lexus,243,13039,SUV,Plug-in Hybrid Electric,57,Auto,"2.5L I4
40kW and 134kW electric motors"
2022,Niro,Kia,361,12818,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
