make,year,model,trany,rangeCity,rangeHwy,highway08
Buick,2013,Regal,Automatic (S6),0.0,0.0,30
Buick,2013,Regal,Automatic (S6),0.0,0.0,26
Buick,2013,Enclave FWD,Automatic 6-spd,0.0,0.0,24
Buick,2013,Enclave AWD,Automatic 6-spd,0.0,0.0,22
Buick,2013,Verano,Automatic (S6),0.0,0.0,29
Buick,2013,Encore,Automatic (S6),0.0,0.0,33
Buick,2013,Encore AWD,Automatic (S6),0.0,0.0,29
Buick,2014,Verano,Manual 6-spd,0.0,0.0,31
Buick,2014,Encore,Automatic (S6),0.0,0.0,33
Buick,2014,Enclave FWD,Automatic 6-spd,0.0,0.0,24
Buick,2014,Enclave AWD,Automatic 6-spd,0.0,0.0,22
Buick,2014,Verano,Automatic (S6),0.0,0.0,29
Buick,2014,Verano,Automatic (S6),0.0,0.0,31
Buick,2014,LaCrosse,Automatic (S6),0.0,0.0,28
Buick,2014,Regal eAssist,Automatic (S6),0.0,0.0,35
Buick,2014,LaCrosse eAssist,Automatic (S6),0.0,0.0,35
Buick,2014,LaCrosse AWD,Automatic (S6),0.0,0.0,26
Buick,2014,Encore AWD,Automatic (S6),0.0,0.0,29
Buick,2014,LaCrosse,Automatic (S6),0.0,0.0,28
Buick,2014,Regal,Automatic (S6),0.0,0.0,29
Buick,2014,Regal,Automatic (S6),0.0,0.0,30
Buick,2014,Regal,Manual 6-spd,0.0,0.0,31
Buick,2014,Regal AWD,Automatic (S6),0.0,0.0,27
Buick,2015,Verano,Manual 6-spd,0.0,0.0,31
Buick,2015,Verano,Automatic (S6),0.0,0.0,29
Buick,2015,Regal AWD,Automatic (S6),0.0,0.0,27
Buick,2015,LaCrosse,Automatic (S6),0.0,0.0,28
Buick,2015,LaCrosse,Automatic (S6),0.0,0.0,28
Buick,2015,Regal eAssist,Automatic (S6),0.0,0.0,35
Buick,2015,LaCrosse eAssist,Automatic (S6),0.0,0.0,35
Buick,2015,Regal,Manual 6-spd,0.0,0.0,31
Buick,2015,LaCrosse AWD,Automatic (S6),0.0,0.0,26
Buick,2015,Regal,Automatic (S6),0.0,0.0,29
Buick,2015,Regal,Automatic (S6),0.0,0.0,30
Buick,2015,Enclave FWD,Automatic 6-spd,0.0,0.0,24
Buick,2015,Enclave AWD,Automatic 6-spd,0.0,0.0,22
Buick,2015,Verano,Automatic (S6),0.0,0.0,31
Buick,2015,Encore,Automatic (S6),0.0,0.0,33
Buick,2015,Encore AWD,Automatic (S6),0.0,0.0,30
Buick,2016,Enclave FWD,Automatic 6-spd,0.0,0.0,22
Buick,2016,Enclave AWD,Automatic 6-spd,0.0,0.0,22
Buick,2016,Verano,Automatic (S6),0.0,0.0,29
Buick,2016,Verano,Manual 6-spd,0.0,0.0,30
Buick,2016,Verano,Automatic (S6),0.0,0.0,31
Buick,2016,LaCrosse AWD,Automatic (S6),0.0,0.0,26
Buick,2016,Regal AWD,Automatic (S6),0.0,0.0,27
Buick,2016,Regal,Automatic (S6),0.0,0.0,29
Buick,2016,Regal,Manual 6-spd,0.0,0.0,30
Buick,2016,LaCrosse,Automatic (S6),0.0,0.0,28
Buick,2016,LaCrosse,Automatic (S6),0.0,0.0,28
Buick,2016,Regal eAssist,Automatic (S6),0.0,0.0,35
Buick,2016,LaCrosse eAssist,Automatic (S6),0.0,0.0,35
Buick,2016,Regal,Automatic (S6),0.0,0.0,30
Buick,2016,Encore,Automatic (S6),0.0,0.0,33
Buick,2016,Encore AWD,Automatic (S6),0.0,0.0,30
Buick,2016,Encore AWD,Automatic (S6),0.0,0.0,31
Buick,2016,Cascada,Automatic (S6),0.0,0.0,27
Buick,2016,Encore,Automatic (S6),0.0,0.0,33
Buick,2016,Envision AWD,Automatic 6-spd,0.0,0.0,26
Buick,2017,Regal,Automatic (S6),0.0,0.0,29
Buick,2017,Regal,Automatic (S6),0.0,0.0,30
Buick,2017,Enclave FWD,Automatic 6-spd,0.0,0.0,22
Buick,2017,Enclave AWD,Automatic 6-spd,0.0,0.0,22
Buick,2017,Envision AWD,Automatic 6-spd,0.0,0.0,28
Buick,2017,Envision AWD,Automatic 6-spd,0.0,0.0,26
Buick,2017,Verano,Automatic (S6),0.0,0.0,31
Buick,2017,Envision FWD,Automatic 6-spd,0.0,0.0,29
Buick,2017,LaCrosse,Automatic (S8),0.0,0.0,31
Buick,2017,LaCrosse AWD,Automatic (S8),0.0,0.0,29
Buick,2017,Regal AWD,Automatic (S6),0.0,0.0,27
Buick,2017,Encore,Automatic (S6),0.0,0.0,33
Buick,2017,Encore AWD,Automatic (S6),0.0,0.0,30
Buick,2017,Cascada,Automatic (S6),0.0,0.0,27
Buick,2017,Encore,Automatic (S6),0.0,0.0,33
